time/fps,time/iterations,time/total_timesteps,train/reward,train/reward_min,train/reward_max,time/time_elapsed,train/reward_mean,train/clip_fraction,train/std,train/loss,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/explained_variance,train/value_loss,train/learning_rate
166,565,1157120,0.4892811,-24.478937,14.115954,6951,0.1566607,0.15400390625,1.0139330625534058,6.950258255004883,0.0039088908,0.1,-0.0004051847121445462,-40.101026725769046,5640,0.5345355272293091,16.975538229942323,0.0001
166,566,1159168,0.36945072,-51.360806,47.154083,6963,0.063279115,0.035205078125,1.013927698135376,28.509586334228516,0.0024819034,0.1,-0.0028583979728864506,-40.1023952960968,5650,0.013913393020629883,54.28083052635193,0.0001
166,567,1161216,0.72871417,-14.076606,11.964757,6976,0.07088637,0.1474609375,1.0138381719589233,76.60574340820312,0.0046305708,0.1,0.0006688716384815052,-40.10089321136475,5660,0.2504061460494995,153.41764183044432,0.0001
166,568,1163264,0.43173006,-56.70074,51.929302,6988,0.17257942,0.11669921875,1.013928771018982,14.574858665466309,0.003172675,0.1,-0.0014054637169465423,-40.1016827583313,5670,0.1707403063774109,30.658389735221864,0.0001
166,569,1165312,-3.434877,-13.840655,11.014983,7000,-0.009635784,0.265869140625,1.0136655569076538,118.89501190185547,0.01049409,0.1,0.002331921967561357,-40.099192190170285,5680,0.11801493167877197,229.8603349685669,0.0001
166,570,1167360,1.8410583,-21.873316,14.680977,7012,0.16743958,0.22548828125,1.013623595237732,10.160239219665527,0.00908962,0.1,0.0022282955644186584,-40.09410128593445,5690,0.15430355072021484,18.038575732707976,0.0001
166,571,1169408,-0.9438617,-53.381935,47.712418,7025,0.07582642,0.29873046875,1.0139080286026,27.164508819580078,0.0076524504,0.1,0.004617475037230178,-40.09822545051575,5700,0.010734617710113525,51.40750389099121,0.0001
166,572,1171456,0.58761173,-13.293701,11.7609415,7037,0.060424913,0.15546875,1.0141545534133911,67.66922760009766,0.0047164867,0.1,-0.001892729039536789,-40.104136848449706,5710,0.31496375799179077,149.20717878341674,0.0001
166,573,1173504,-0.34008142,-55.43399,49.010178,7049,0.17344859,0.341064453125,1.0140005350112915,11.447434425354004,0.009584692,0.1,0.006724894617218524,-40.107556915283205,5720,0.0727376937866211,25.85872664451599,0.0001
166,574,1175552,-4.08726,-15.248585,11.791849,7061,-0.0011058237,0.26484375,1.0134103298187256,106.985107421875,0.009825217,0.1,-0.0008488025283440948,-40.09665551185608,5730,0.1380603313446045,200.54624490737916,0.0001
166,575,1177600,-0.018640574,-23.889994,14.429556,7074,0.16340412,0.139892578125,1.013419508934021,8.834619522094727,0.006347513,0.1,-0.0024542839673813432,-40.086671924591066,5740,0.512021541595459,16.015753054618834,0.0001
166,576,1179648,0.82442325,-52.505962,47.64192,7086,0.06721511,0.2302734375,1.0135787725448608,35.166324615478516,0.010719975,0.1,0.0010816048103151842,-40.089124011993405,5750,0.07559013366699219,54.92731413841248,0.0001
166,577,1181696,-0.76157475,-14.253409,11.559895,7098,0.057101797,0.20400390625,1.0136969089508057,110.01522827148438,0.0065171095,0.1,-0.004024510562885553,-40.09283704757691,5760,0.282284140586853,147.10253744125367,0.0001
166,578,1183744,1.216421,-58.364685,52.10803,7110,0.210567,0.072412109375,1.0136911869049072,12.157731056213379,0.0039268145,0.1,-0.0006485636375145986,-40.09577074050903,5770,0.27217596769332886,22.434654855728148,0.0001
166,579,1185792,-7.3455544,-14.915351,10.158823,7123,-0.008242425,0.21640625,1.0135185718536377,128.65591430664062,0.0068796277,0.1,-0.0004982389335054904,-40.09239172935486,5780,0.06396728754043579,229.62787437438965,0.0001
166,580,1187840,4.441505,-16.287834,13.838291,7135,0.12863667,0.119189453125,1.0137373208999634,5.9557719230651855,0.006967556,0.1,-0.0013750900223385542,-40.09295420646667,5790,0.42946159839630127,13.389470624923707,0.0001
166,581,1189888,-0.4081674,-47.233555,40.371544,7147,0.08274954,0.287109375,1.013489842414856,22.1624698638916,0.0044967113,0.1,0.0003778551676077768,-40.09175777435303,5800,0.17401325702667236,40.80087010860443,0.0001
166,582,1191936,-0.9180382,-16.549997,10.7499695,7159,0.048816714,0.162548828125,1.013683557510376,52.34503936767578,0.0051096296,0.1,-0.005527798787807114,-40.09194750785828,5810,0.35016947984695435,106.58132109642028,0.0001
166,583,1193984,0.6904572,-57.474945,45.925774,7171,0.18226849,0.277294921875,1.0133594274520874,12.357955932617188,0.0072179562,0.1,0.0012990669492864981,-40.09203524589539,5820,-0.03525245189666748,26.64266691207886,0.0001
166,584,1196032,4.2501297,-6.1124525,7.036214,7184,0.014766664,0.194189453125,1.0133949518203735,92.11071014404297,0.006009819,0.1,-0.004004665117827244,-40.08362231254578,5830,0.04705071449279785,167.00587701797485,0.0001
166,585,1198080,1.1849631,-20.279787,14.4492,7196,0.10855048,0.160107421875,1.0137856006622314,5.664650917053223,0.007632645,0.1,-0.0047654786263592545,-40.091415596008304,5840,0.5266033411026001,11.344155955314637,0.0001
166,586,1200128,0.52445966,-49.51511,43.238438,7208,0.10147034,0.188916015625,1.013399600982666,22.44569969177246,0.010216881,0.1,0.0006389823567587883,-40.09599142074585,5850,0.14849400520324707,48.303657913208006,0.0001
166,587,1202176,0.63495034,-13.554107,10.642736,7221,0.038905077,0.106494140625,1.0135471820831299,88.87712860107422,0.005004309,0.1,-0.004028903045400512,-40.088164710998534,5860,0.30691009759902954,129.84247975349427,0.0001
166,588,1204224,-0.32190952,-56.481567,49.523754,7233,0.18963677,0.027587890625,1.0135773420333862,7.311861991882324,0.0014623994,0.1,-0.0022972156933974476,-40.09192004203796,5870,0.18812835216522217,22.443432784080507,0.0001
166,589,1206272,1.3686067,-6.6690598,6.7536545,7245,0.022264535,0.222607421875,1.0138050317764282,115.7207260131836,0.005470138,0.1,-0.0013226542068878189,-40.096154594421385,5880,0.02706855535507202,200.35463876724242,0.0001
166,590,1208320,1.5380198,-15.873427,14.809269,7257,0.10008387,0.19130859375,1.0133191347122192,5.723195552825928,0.007214288,0.1,-0.004763679220923222,-40.094749212265015,5890,0.507992148399353,11.160437691211701,0.0001
166,591,1210368,-1.1527989,-55.970474,43.809032,7269,0.11263723,0.09541015625,1.0131494998931885,22.807409286499023,0.0038085869,0.1,-0.0021984129009069873,-40.08228597640991,5900,0.13349980115890503,44.30365805625915,0.0001
166,592,1212416,0.5269278,-17.806435,10.91649,7282,0.036482375,0.10263671875,1.0133923292160034,80.52900695800781,0.0039851535,0.1,-0.0032191394246183338,-40.0822509765625,5910,0.3459133505821228,134.54568662643433,0.0001
166,593,1214464,-0.10346006,-60.14992,57.640236,7294,0.18250783,0.186669921875,1.013460636138916,13.328146934509277,0.0062822364,0.1,0.003207164938794449,-40.089158344268796,5920,0.184431791305542,28.79860064983368,0.0001
166,594,1216512,-0.5066972,-7.882197,6.9931827,7306,0.021438273,0.0943359375,1.0135802030563354,119.58802032470703,0.0049944012,0.1,-0.001540134137030691,-40.09061198234558,5930,0.0011278390884399414,238.76298408508302,0.0001
166,595,1218560,-2.629763,-16.384092,12.986986,7318,0.093643054,0.141064453125,1.0139762163162231,4.500790119171143,0.0052341083,0.1,-0.006412567276856862,-40.097866678237914,5940,0.6053249835968018,10.81890594959259,0.0001
166,596,1220608,0.4920922,-60.17203,58.88487,7331,0.10920717,0.20439453125,1.0138349533081055,22.20008087158203,0.008209262,0.1,0.005950798385310918,-40.102228450775144,5950,0.22944962978363037,48.19882817268372,0.0001
166,597,1222656,1.3469417,-16.738071,10.769376,7343,0.03216835,0.111328125,1.0137426853179932,162.88299560546875,0.0054251067,0.1,-0.0012075021833879874,-40.0982470035553,5960,0.23372727632522583,214.47643661499023,0.0001
166,598,1224704,15.506887,-53.252808,49.3699,7355,0.18093976,0.0693359375,1.0136901140213013,12.230293273925781,0.0038043987,0.1,-0.0018264716491103172,-40.0966875076294,5970,0.17486143112182617,27.521556425094605,0.0001
166,599,1226752,-0.47445437,-41.54205,23.329002,7367,0.060988195,0.19130859375,1.0137848854064941,81.13863372802734,0.005077117,0.1,-0.0031479686120292174,-40.097245931625366,5980,-0.002548813819885254,180.07294616699218,0.0001
166,600,1228800,6.4644694,-23.08314,16.4306,7380,0.08951872,0.122412109375,1.0137293338775635,8.920762062072754,0.0054015582,0.1,-0.005480336380423978,-40.097997426986694,5990,0.49433666467666626,22.67251135110855,0.0001
166,601,1230848,0.53582233,-64.66888,63.055668,7392,0.13827531,0.11318359375,1.0136797428131104,34.28504180908203,0.002704914,0.1,-0.004004435808747075,-40.096918725967406,6000,0.15860533714294434,70.58729023933411,0.0001
166,602,1232896,2.524621,-13.095949,10.317623,7404,0.021381337,0.11708984375,1.0135347843170166,128.26329040527344,0.0031346753,0.1,-0.004779581510229036,-40.09353547096252,6010,0.22299039363861084,273.0046346664429,0.0001
166,603,1234944,10.472399,-21.609415,28.689892,7416,0.212993,0.21533203125,1.0129793882369995,10.627130508422852,0.0067452826,0.1,-0.000728936813538894,-40.086507892608644,6020,0.07655096054077148,19.382521855831147,0.0001
166,604,1236992,-2.8913686,-49.164646,45.5096,7428,0.021709591,0.326123046875,1.012895941734314,37.56754684448242,0.0046303184,0.1,0.0024509706243406983,-40.07529716491699,6030,0.0023192167282104492,78.81968502998352,0.0001
166,605,1239040,-5.9356585,-26.19035,16.129612,7441,0.11283057,0.119091796875,1.0132005214691162,33.55835723876953,0.005406729,0.1,-0.004759529361035675,-40.07705068588257,6040,0.20347291231155396,91.69496078491211,0.0001
166,606,1241088,-0.04102733,-57.738895,51.743835,7453,0.091960154,0.264501953125,1.0135785341262817,36.71905517578125,0.004430333,0.1,0.002869070461019874,-40.089936876296996,6050,0.0067945122718811035,61.40845127105713,0.0001
166,607,1243136,2.3802,-15.586725,12.490552,7465,0.031282827,0.132568359375,1.0134915113449097,95.64885711669922,0.005986469,0.1,0.0005968574027065187,-40.09436197280884,6060,0.21456235647201538,199.7938648223877,0.0001
166,608,1245184,-5.2359333,-23.79098,28.312737,7478,0.2532248,0.19892578125,1.0135802030563354,12.3692045211792,0.008005692,0.1,-0.0003837360476609319,-40.091696691513064,6070,-0.026226162910461426,30.830576014518737,0.0001
166,609,1247232,1.2067642,-55.226723,47.782536,7490,0.0020993492,0.25185546875,1.0137609243392944,50.97762680053711,0.0076075383,0.1,-0.00019962987280450762,-40.095844411849974,6080,0.016738414764404297,92.53700127601624,0.0001
166,610,1249280,1.8366274,-20.69788,14.269586,7502,0.08813166,0.15888671875,1.013707160949707,48.51658248901367,0.006437005,0.1,-0.003357309926650487,-40.09811410903931,6090,0.08965075016021729,109.91919322013855,0.0001
166,611,1251328,0.8108471,-46.175903,39.046116,7514,0.08026314,0.25947265625,1.0134155750274658,19.617904663085938,0.010130412,0.1,3.865061444230378e-06,-40.09552140235901,6100,0.03812897205352783,36.770763874053955,0.0001
166,612,1253376,0.83838767,-15.74019,16.002579,7527,0.050714888,0.104541015625,1.013543963432312,34.410152435302734,0.004951016,0.1,-0.0009945600118953734,-40.09145894050598,6110,0.22509831190109253,124.17327871322632,0.0001
166,613,1255424,3.688964,-30.699265,36.683907,7539,0.23965281,0.210595703125,1.0137349367141724,16.286895751953125,0.0072241435,0.1,-0.0012501292338129133,-40.09616360664368,6120,0.0719560980796814,33.54456062316895,0.0001
166,614,1257472,-0.1401125,-59.17548,50.116707,7551,0.020388423,0.286279296875,1.0137649774551392,66.13870239257812,0.0039112503,0.1,0.005659106906387023,-40.10215678215027,6130,0.009983658790588379,114.95516738891601,0.0001
166,615,1259520,-0.26647788,-13.224312,13.690345,7564,0.10333611,0.1283203125,1.013529658317566,102.44898986816406,0.003940816,0.1,-0.005132740562839899,-40.094642353057864,6140,0.13312137126922607,137.6719985485077,0.0001
166,616,1261568,2.7793024,-48.679295,41.27968,7576,0.068141565,0.205908203125,1.0129104852676392,14.279248237609863,0.005177398,0.1,-0.006296392597141676,-40.08329124450684,6150,0.17581713199615479,36.56872200965881,0.0001
166,617,1263616,0.47306713,-13.555393,13.045234,7588,0.04734989,0.178076171875,1.0131086111068726,72.73926544189453,0.0057328762,0.1,-0.002731214021332562,-40.0779727935791,6160,0.23337435722351074,146.09857511520386,0.0001
166,618,1265664,1.2363938,-27.226837,34.231087,7600,0.21149884,0.22294921875,1.0131499767303467,12.222180366516113,0.0063037304,0.1,-0.002353251290332992,-40.08229632377625,6170,0.027575254440307617,22.96265552043915,0.0001
166,619,1267712,-0.7487735,-53.90337,45.932686,7613,0.008521635,0.25615234375,1.0134419202804565,41.533206939697266,0.0075189257,0.1,0.0027098831691546366,-40.08352074623108,6180,0.02133232355117798,94.47635822296142,0.0001
166,620,1269760,5.0454273,-12.260778,12.861339,7625,0.105841726,0.117236328125,1.013719916343689,55.33984375,0.0025500497,0.1,-0.004411586829519365,-40.096587371826175,6190,0.09181582927703857,117.98002500534058,0.0001
166,621,1271808,0.11628663,-50.536293,42.882378,7637,0.07706512,0.1109375,1.0137470960617065,20.072107315063477,0.0032382833,0.1,-0.0025767219631234184,-40.0991051197052,6200,0.2744045853614807,33.72902777194977,0.0001
166,622,1273856,-0.82873195,-14.472122,14.734256,7649,0.043937944,0.217333984375,1.014367699623108,90.04730224609375,0.008328001,0.1,-0.0033234471949981524,-40.10362439155578,6210,0.21784669160842896,161.3566304206848,0.0001
166,623,1275904,-0.27728146,-27.499296,22.7419,7662,0.17455451,0.113720703125,1.0145957469940186,15.137743949890137,0.004640345,0.1,-0.0020262461563106625,-40.11969108581543,6220,0.06695574522018433,30.355750966072083,0.0001
166,624,1277952,-0.7559309,-55.157948,47.345562,7674,0.044636134,0.196630859375,1.0148937702178955,44.84040069580078,0.006241569,0.1,-0.00334488477310515,-40.126680564880374,6230,0.06817364692687988,83.82010746002197,0.0001
166,625,1280000,6.1673393,-11.579999,13.447321,7686,0.10983124,0.16611328125,1.0148066282272339,38.226009368896484,0.0046956996,0.1,-0.0018075183528708295,-40.12891726493835,6240,0.15267372131347656,129.68446998596193,0.0001
166,626,1282048,2.8454938,-55.53277,48.541546,7698,0.094068006,0.165380859375,1.0146989822387695,17.173267364501953,0.0060172547,0.1,-0.0019738172471988947,-40.126311254501346,6250,0.10347205400466919,34.535958766937256,0.0001
166,627,1284096,-0.24564783,-13.066444,13.605715,7710,0.034581605,0.1833984375,1.0158442258834839,83.53263092041016,0.0040554767,0.1,-0.0031098532694159076,-40.13950171470642,6260,0.21879690885543823,199.3875267982483,0.0001
166,628,1286144,-3.1993442,-26.808086,22.172518,7723,0.17003785,0.168701171875,1.0162111520767212,12.488978385925293,0.0057151844,0.1,-0.004394857276929542,-40.16239323616028,6270,0.24393683671951294,22.28785239458084,0.0001
166,629,1288192,0.034296457,-54.439728,47.627373,7735,0.07020801,0.200439453125,1.0164287090301514,42.45163345336914,0.004879052,0.1,-0.0010545515164267273,-40.16993627548218,6280,0.013203263282775879,79.31144156455994,0.0001
166,630,1290240,-0.55836034,-13.768785,17.54243,7747,0.13497993,0.113330078125,1.0164897441864014,26.279155731201172,0.0046259603,0.1,-0.004968976844975259,-40.173629188537596,6290,0.1967400312423706,128.7971004486084,0.0001
166,631,1292288,0.29322872,-67.13587,58.17387,7759,0.12231069,0.038134765625,1.0165256261825562,29.201404571533203,0.00189624,0.1,-0.0019659504323499277,-40.17477741241455,6300,-0.023484110832214355,55.240677404403684,0.0001
166,632,1294336,-0.21624728,-11.966373,13.169614,7772,0.034991223,0.15537109375,1.016921877861023,206.8066864013672,0.002909634,0.1,-0.0028072827000869436,-40.18122677803039,6310,0.15520966053009033,296.61978912353516,0.0001
166,633,1296384,-5.1886077,-30.113571,16.123247,7784,0.18887907,0.12734375,1.0168851613998413,7.675077438354492,0.0033788374,0.1,-0.003531428286805749,-40.185008430480956,6320,0.1293703317642212,19.49955941438675,0.0001
166,634,1298432,0.47094595,-56.710114,48.80137,7796,0.043383427,0.298974609375,1.0175336599349976,35.330108642578125,0.003239701,0.1,0.001555750338593498,-40.194685506820676,6330,0.008736789226531982,84.23439149856567,0.0001
166,635,1300480,-2.6377504,-11.025051,13.007899,7808,0.110988736,0.061962890625,1.0175894498825073,58.23224639892578,0.0021651385,0.1,-0.0030501408327836543,-40.204288482666016,6340,0.2013348937034607,145.1569178581238,0.0001
166,636,1302528,-0.4126612,-52.004498,44.004314,7821,0.1112915,0.151953125,1.0176492929458618,16.738435745239258,0.0052010263,0.1,-0.0023315148864639923,-40.20529470443726,6350,0.1323196291923523,31.50627636909485,0.0001
166,637,1304576,-0.58829087,-10.755682,12.88694,7833,0.018126061,0.206298828125,1.0178464651107788,101.80579376220703,0.0046179234,0.1,-0.0029301470538484866,-40.20740532875061,6360,0.22853630781173706,170.66583633422852,0.0001
166,638,1306624,0.5705683,-30.172401,16.82311,7845,0.18291335,0.11220703125,1.0180537700653076,7.87105131149292,0.003992383,0.1,-0.004114960180595517,-40.214155197143555,6370,0.20331114530563354,17.106405365467072,0.0001
166,639,1308672,1.8237416,-55.320587,49.001373,7857,0.05476457,0.225634765625,1.0177806615829468,37.34407043457031,0.0029140338,0.1,-0.00045303138322196903,-40.21321783065796,6380,0.034925997257232666,74.48156342506408,0.0001
166,640,1310720,-1.7290012,-13.651088,15.280766,7870,0.10915435,0.093115234375,1.018043875694275,60.39764404296875,0.0033925679,0.1,-0.0035528003878425806,-40.21278367042542,6390,0.2507671117782593,144.73021326065063,0.0001
166,641,1312768,1.9291071,-61.39178,53.963318,7882,0.13527253,0.23388671875,1.0181334018707275,21.223045349121094,0.008815447,0.1,-0.0008855838575982488,-40.21813187599182,6400,0.10739988088607788,39.82686016559601,0.0001
166,642,1314816,1.2660917,-13.599603,13.173266,7894,0.027312292,0.17939453125,1.0184166431427002,132.34742736816406,0.0035998062,0.1,-0.003040436812443659,-40.222973585128784,6410,0.1868128776550293,249.40190410614014,0.0001
166,643,1316864,1.282238,-29.10095,15.351864,7906,0.15019433,0.11669921875,1.018485426902771,10.955779075622559,0.0037168986,0.1,-0.004059556685388088,-40.22748770713806,6420,0.24976491928100586,19.575527715682984,0.0001
166,644,1318912,1.5687153,-55.78576,48.961727,7919,0.06644429,0.0501953125,1.0183650255203247,30.075483322143555,0.004632823,0.1,-0.0005477845959831029,-40.2280472278595,6430,0.05571281909942627,70.68339304924011,0.0001
166,645,1320960,-5.4887557,-13.916132,14.71684,7931,0.10511573,0.122265625,1.0180522203445435,57.7065544128418,0.0058794096,0.1,-0.0033101277309469878,-40.221345853805545,6440,0.21825242042541504,151.09148502349854,0.0001
166,646,1323008,-1.3081787,-59.90965,52.405228,7943,0.1424525,0.006640625,1.0180433988571167,17.05594825744629,0.0009966204,0.1,-0.002381690064794384,-40.21636848449707,6450,0.10318958759307861,37.138066744804384,0.0001
166,647,1325056,1.4194015,-12.502204,13.767847,7955,0.022573601,0.214892578125,1.0181881189346313,132.3402557373047,0.0032120529,0.1,-0.0016025246382923796,-40.21784334182739,6460,0.18009454011917114,238.42710762023927,0.0001
166,648,1327104,-10.00227,-35.84507,19.896465,7967,0.15954651,0.188134765625,1.018152117729187,10.546213150024414,0.009080268,0.1,-0.00026589762128423897,-40.21976609230042,6470,0.236971914768219,17.47841614484787,0.0001
166,649,1329152,-0.47683746,-61.290035,53.915283,7980,0.07946588,0.14296875,1.0182417631149292,48.3358039855957,0.0038390942,0.1,0.002968833380145952,-40.22102499008179,6480,0.06384772062301636,94.14910764694214,0.0001
166,650,1331200,2.1649833,-10.995306,12.730565,7992,0.08957489,0.168701171875,1.0181952714920044,122.18206024169922,0.0048997644,0.1,-0.004542988957837224,-40.22124619483948,6490,0.22612762451171875,188.08172330856323,0.0001
166,651,1333248,0.7343463,-55.084805,48.553032,8004,0.1332952,0.1779296875,1.0180617570877075,14.140053749084473,0.005643377,0.1,0.0017595246754353866,-40.21909685134888,6500,0.1446264386177063,27.672127628326415,0.0001
166,652,1335296,0.86477894,-11.474397,13.043858,8016,0.019804051,0.22919921875,1.018175482749939,120.69880676269531,0.004784761,0.1,-0.0008387303387280554,-40.21745991706848,6510,0.22547465562820435,201.89402408599852,0.0001
166,653,1337344,-3.5185158,-30.720463,17.26915,8028,0.16503154,0.1921875,1.0184462070465088,8.837127685546875,0.007207377,0.1,-0.005249089107383043,-40.22230076789856,6520,0.43804359436035156,16.3673104763031,0.0001
166,654,1339392,1.1721624,-55.37818,48.696667,8041,0.055232182,0.263916015625,1.0181723833084106,33.171695709228516,0.0046837786,0.1,-0.0007669817190617323,-40.225620889663695,6530,0.04732167720794678,67.64562301635742,0.0001
166,655,1341440,-0.49035674,-11.707435,11.997989,8053,0.07665145,0.138232421875,1.0180531740188599,92.67391204833984,0.0044468543,0.1,-0.004846241892664693,-40.218965435028075,6540,0.2557855248451233,157.32778978347778,0.0001
166,656,1343488,1.4708866,-55.51171,49.232605,8065,0.15221839,0.061767578125,1.0180175304412842,10.964174270629883,0.003246543,0.1,-0.003133765241364017,-40.21606097221375,6550,0.2007555365562439,24.702305150032043,0.0001
166,657,1345536,0.22361103,-15.81381,15.839601,8077,0.020066524,0.149755859375,1.0177311897277832,143.6572265625,0.00400601,0.1,-0.004573989962227643,-40.21128582954407,6560,0.17720550298690796,205.45010948181152,0.0001
166,658,1347584,-3.5750136,-39.507587,22.177933,8090,0.19113064,0.168505859375,1.0178906917572021,11.878291130065918,0.0056412704,0.1,-0.003640494555293117,-40.20966067314148,6570,0.3169071674346924,24.706661915779115,0.0001
166,659,1349632,0.178815,-68.19296,59.86046,8102,0.084624924,0.1193359375,1.0181868076324463,49.725154876708984,0.0051715905,0.1,-0.0014437203761190176,-40.214703750610354,6580,0.06370174884796143,103.66873006820678,0.0001
166,660,1351680,2.2622237,-15.168768,14.417192,8114,0.08084372,0.043017578125,1.0181493759155273,95.91705322265625,0.0020206,0.1,-0.0009574210183927789,-40.2213002204895,6590,0.22344744205474854,246.24073066711426,0.0001
166,661,1353728,1.2928609,-63.188835,56.22202,8127,0.17340848,0.219580078125,1.0181770324707031,11.86890983581543,0.0058178897,0.1,0.0013808118004817516,-40.21862692832947,6600,0.2223907709121704,29.528214478492735,0.0001
166,662,1355776,-4.0739512,-12.6261015,11.9885645,8139,0.0011553621,0.185693359375,1.019690752029419,167.79727172851562,0.003374216,0.1,-0.004151045280741528,-40.24032759666443,6610,0.14710623025894165,280.62533988952634,0.0001
166,663,1357824,-11.476427,-30.714928,17.988869,8151,0.16614677,0.173095703125,1.0197056531906128,7.507882118225098,0.0051782248,0.1,-0.005611552635673434,-40.26131148338318,6620,0.4716929793357849,13.98180204629898,0.0001
166,664,1359872,-1.3802524,-55.76892,49.44932,8163,0.06516654,0.152734375,1.0198237895965576,28.255598068237305,0.0032877154,0.1,-0.003922877306467854,-40.26297254562378,6630,0.1494758129119873,64.32815680503845,0.0001
166,665,1361920,-2.2165172,-13.12789,12.843673,8176,0.0750652,0.163818359375,1.0197311639785767,109.7890396118164,0.005097457,0.1,-0.00391242099867668,-40.2629677772522,6640,0.2753995656967163,167.21480731964112,0.0001
166,666,1363968,1.9039867,-55.46675,48.42951,8188,0.16328414,0.17568359375,1.0201349258422852,10.914203643798828,0.005593537,0.1,-0.0009636122500523925,-40.26709909439087,6650,0.25400471687316895,25.181388235092165,0.0001
166,667,1366016,-2.2000055,-13.396041,15.439672,8200,-0.0009564167,0.187451171875,1.0209648609161377,104.95653533935547,0.0038287845,0.1,-0.00497386178758461,-40.28465723991394,6660,0.12753456830978394,209.5157211303711,0.0001
166,668,1368064,-1.3347783,-36.69485,21.282572,8212,0.19750382,0.18740234375,1.0209693908691406,6.936923503875732,0.006177418,0.1,-0.0044791358464863155,-40.29569096565247,6670,0.3419274687767029,15.091677570343018,0.0001
166,669,1370112,0.104033455,-64.39424,56.9352,8225,0.077411644,0.01376953125,1.0209506750106812,47.29966354370117,0.00096717966,0.1,-0.0015310649119783192,-40.294889783859254,6680,0.014594197273254395,83.7151198387146,0.0001
166,670,1372160,2.2374768,-14.059034,13.518046,8237,0.07287536,0.076708984375,1.0211200714111328,74.65314483642578,0.002676085,0.1,-0.003489899673149921,-40.29591097831726,6690,0.19032055139541626,228.7860860824585,0.0001
166,671,1374208,0.8138675,-63.35743,55.175526,8249,0.18531395,0.154052734375,1.0212359428405762,16.53736114501953,0.0064933803,0.1,-0.0012930707249324768,-40.30143852233887,6700,0.033979713916778564,31.090016889572144,0.0001
166,672,1376256,-0.83679336,-12.889992,11.623733,8261,-0.0053560305,0.195068359375,1.0211222171783447,149.27552795410156,0.0032221882,0.1,-0.0030471406498691067,-40.29934959411621,6710,0.05590629577636719,272.11923751831057,0.0001
166,673,1378304,0.50456977,-27.562616,15.152691,8273,0.16505115,0.12568359375,1.021102786064148,5.77021598815918,0.005065021,0.1,-0.0037879491079365834,-40.297460317611694,6720,0.4885326027870178,11.696643650531769,0.0001
166,674,1380352,0.025359241,-52.88445,46.711433,8286,0.05764426,0.1908203125,1.021708369255066,25.99656867980957,0.004303718,0.1,-0.0013485850213328376,-40.30643544197083,6730,0.027676939964294434,55.24484190940857,0.0001
166,675,1382400,0.90992486,-13.294219,12.558118,8298,0.04995266,0.074658203125,1.021843433380127,60.28946304321289,0.0029953169,0.1,-0.0032182617287617177,-40.31567220687866,6740,0.29302722215652466,147.5119390487671,0.0001
166,676,1384448,-0.67737687,-51.113285,43.841503,8310,0.17547828,0.18212890625,1.0215176343917847,10.622864723205566,0.0052866964,0.1,-0.0007073660643072798,-40.3135705947876,6750,0.2928565740585327,19.8374006152153,0.0001
166,677,1386496,-7.316668,-10.793816,12.118998,8322,-0.0025301455,0.16767578125,1.0208001136779785,106.51693725585938,0.0026906533,0.1,-0.003286413650494069,-40.29781560897827,6760,0.06963199377059937,162.7165117263794,0.0001
166,678,1388544,-0.17456034,-29.239162,16.30584,8335,0.16184126,0.144677734375,1.0207408666610718,5.967488765716553,0.005063957,0.1,-0.0041619481227826325,-40.28671088218689,6770,0.4346643090248108,12.036630523204803,0.0001
166,679,1390592,0.96393615,-54.99838,47.17385,8347,0.07663093,0.22705078125,1.020459532737732,34.28697967529297,0.0049348855,0.1,-0.0013012137729674577,-40.283391046524045,6780,0.06360864639282227,63.533270597457886,0.0001
166,680,1392640,-0.9801258,-12.597929,11.041392,8359,0.048352346,0.1484375,1.0202051401138306,92.8038101196289,0.0052382946,0.1,-0.0032150763407116758,-40.27485494613647,6790,0.25803452730178833,158.83630084991455,0.0001
166,681,1394688,0.35535553,-52.033405,45.185352,8372,0.17434222,0.142431640625,1.0199779272079468,11.967328071594238,0.0050300607,0.1,-0.0036641958373365923,-40.268584203720096,6800,0.2608669400215149,21.65949981212616,0.0001
166,682,1396736,2.3674617,-5.9145155,6.6124425,8384,0.01411001,0.279052734375,1.0198001861572266,85.40550994873047,0.0045504887,0.1,-0.0021512605948373676,-40.26211256980896,6810,0.0437546968460083,176.8070011138916,0.0001
166,683,1398784,-4.126489,-29.60663,17.531315,8396,0.12344778,0.119091796875,1.0197439193725586,4.848274230957031,0.0027371943,0.1,-0.004236801192746498,-40.25894827842713,6820,0.5984078645706177,10.072189205884934,0.0001
166,684,1400832,0.4524535,-59.532215,54.243984,8408,0.10358447,0.097705078125,1.0196788311004639,26.072782516479492,0.0026617865,0.1,-0.0027639213600195943,-40.25736136436463,6830,0.04465949535369873,59.13557562828064,0.0001
166,685,1402880,2.2983758,-13.828575,14.283259,8420,0.054803576,0.03603515625,1.0196884870529175,156.9296112060547,0.0017027974,0.1,-0.0008862078524543904,-40.25693392753601,6840,0.30639946460723877,201.45676336288452,0.0001
166,686,1404928,-2.5224242,-64.266716,57.646797,8433,0.20066531,0.0720703125,1.0197107791900635,11.956303596496582,0.0040107453,0.1,-0.00026818914775503797,-40.25725784301758,6850,0.2204408049583435,27.51912455558777,0.0001
