train/reward_min,train/learning_rate,time/time_elapsed,train/std,train/reward_mean,train/reward_max,train/entropy_loss,train/explained_variance,train/value_loss,train/n_updates,train/reward,train/policy_loss,time/fps,time/iterations,time/total_timesteps
-13.618707,5e-05,6803,1.438021183013916,-0.5693113207817078,6.5151005,-51.678688049316406,0.07975703477859497,16.71523666381836,102999,-7.3571663,130.2054901123047,242,103000,1648000
-2.1706228,5e-05,6809,1.4382808208465576,0.4025053381919861,2.1425564,-51.68393325805664,0.16559666395187378,2.0612285137176514,103099,0.607295,24.318078994750977,242,103100,1649600
-3.128277,5e-05,6816,1.438689947128296,0.30799657106399536,6.665145,-51.692962646484375,-0.03860330581665039,43.949214935302734,103199,-0.5409917,283.3671569824219,242,103200,1651200
-2.3060386,5e-05,6822,1.4390801191329956,0.020641066133975983,2.7399516,-51.699554443359375,0.013227403163909912,7.3556437492370605,103299,-0.80430627,-102.94148254394531,242,103300,1652800
-11.693007,5e-05,6829,1.4395477771759033,0.4192703068256378,12.583507,-51.70965576171875,-1.1920928955078125e-07,627.9276123046875,103399,4.3297043,1222.8994140625,242,103400,1654400
-3.7852836,5e-05,6835,1.4400979280471802,-0.14795109629631042,6.31893,-51.719818115234375,0.038218796253204346,185.96873474121094,103499,-2.5121112,611.7926025390625,242,103500,1656000
-26.559223,5e-05,6842,1.4404029846191406,-2.047809362411499,9.224971,-51.726749420166016,0.0084114670753479,250.40570068359375,103599,-26.559223,-612.6780395507812,242,103600,1657600
-6.954538,5e-05,6848,1.4409714937210083,0.39392325282096863,8.738092,-51.737579345703125,-0.07986581325531006,6.691229820251465,103699,-6.954538,-59.23382568359375,242,103700,1659200
-2.6237833,5e-05,6855,1.441042184829712,0.23228661715984344,2.5830727,-51.73959732055664,0.02346169948577881,4.809946537017822,103799,-1.1865485,-87.30868530273438,242,103800,1660800
-6.083898,5e-05,6861,1.441281795501709,0.3975682854652405,5.788664,-51.744747161865234,0.0,239.53175354003906,103899,0.36515808,639.0799560546875,242,103900,1662400
-3.1037016,5e-05,6868,1.4414836168289185,0.2141575962305069,2.7245018,-51.74859619140625,0.2137460708618164,5.197265148162842,103999,0.753957,102.02747344970703,242,104000,1664000
-4.7849026,5e-05,6874,1.4417414665222168,0.628768801689148,3.2058704,-51.75330352783203,0.12011903524398804,106.67958068847656,104099,2.101457,-488.6845703125,242,104100,1665600
-3.7986567,5e-05,6881,1.4424195289611816,0.07395045459270477,3.2920957,-51.76706314086914,0.25028955936431885,2.837421417236328,104199,-2.6143057,-75.55506896972656,242,104200,1667200
-1.874205,5e-05,6887,1.4427118301391602,1.2645725011825562,6.2367315,-51.77336883544922,0.22660797834396362,15.427087783813477,104299,-1.874205,136.71697998046875,242,104300,1668800
-2.4764152,5e-05,6894,1.4433043003082275,0.6027358770370483,3.677216,-51.785377502441406,0.013446509838104248,30.7852840423584,104399,-0.053842682,-268.4497985839844,242,104400,1670400
-3.8518224,5e-05,6900,1.4435791969299316,1.2315435409545898,9.364144,-51.790584564208984,0.04234510660171509,87.92425537109375,104499,3.397512,417.392578125,242,104500,1672000
-5.7295184,5e-05,6907,1.444163203239441,-0.2722257375717163,3.834845,-51.80248260498047,-0.021362781524658203,3.5687077045440674,104599,-3.200241,15.437660217285156,242,104600,1673600
-1.2199193,5e-05,6913,1.444442629814148,0.3295205235481262,1.7060416,-51.807926177978516,-0.536898136138916,20.182723999023438,104699,1.5898194,181.62135314941406,242,104700,1675200
-8.340319,5e-05,6920,1.4451320171356201,-0.495370090007782,11.553975,-51.82204818725586,0.10946023464202881,26.77509307861328,104799,-7.603702,-30.363861083984375,242,104800,1676800
-1.9645764,5e-05,6926,1.44558846950531,0.17801019549369812,2.6312597,-51.830318450927734,-0.18716061115264893,5.751501560211182,104899,-0.2691126,91.30984497070312,242,104900,1678400
-2.5516899,5e-05,6933,1.445939540863037,0.5341002941131592,3.3423073,-51.83780288696289,0.11619943380355835,80.21569061279297,104999,1.8037376,429.621826171875,242,105000,1680000
-2.0998373,5e-05,6939,1.4464682340621948,-0.009104728698730469,1.9618179,-51.84814453125,0.06216871738433838,16.547073364257812,105099,-0.50614035,203.0880584716797,242,105100,1681600
-5.4892435,5e-05,6946,1.4468549489974976,0.49972987174987793,4.707369,-51.856327056884766,0.007609069347381592,32.427391052246094,105199,4.3693094,-16.77979278564453,242,105200,1683200
-3.3444147,5e-05,6952,1.447571873664856,1.1927711963653564,5.6811876,-51.87076187133789,0.004600942134857178,8.151318550109863,105299,2.4421284,128.58444213867188,242,105300,1684800
-22.15848,5e-05,6959,1.447728157043457,-1.1113088130950928,12.084777,-51.873046875,0.13872486352920532,59.26800537109375,105399,6.453742,380.4128112792969,242,105400,1686400
-4.3166976,5e-05,6965,1.4482543468475342,-0.15717244148254395,5.2521567,-51.88434600830078,0.02992081642150879,45.555198669433594,105499,-0.07395223,295.5300598144531,242,105500,1688000
-3.2213457,5e-05,6972,1.448573112487793,0.37598103284835815,2.6507094,-51.890411376953125,0.4046904444694519,2.5114808082580566,105599,-1.6048648,46.81503677368164,242,105600,1689600
-6.9530716,5e-05,6978,1.4491344690322876,1.7241182327270508,17.287819,-51.90190887451172,0.08857876062393188,1444.9317626953125,105699,-3.994296,-1918.5323486328125,242,105700,1691200
-3.9614806,5e-05,6985,1.4496511220932007,0.3084476590156555,3.4848654,-51.91226577758789,0.06484222412109375,41.96351623535156,105799,-1.3120222,-235.92562866210938,242,105800,1692800
-6.219287,5e-05,6991,1.4499382972717285,0.5884678363800049,5.860094,-51.91794204711914,0.005376160144805908,48.641326904296875,105899,2.9308987,-300.06048583984375,242,105900,1694400
-2.9663727,5e-05,6998,1.4504576921463013,0.30737704038619995,3.1958349,-51.92839813232422,-0.011980056762695312,25.492515563964844,105999,1.1468916,-235.78184509277344,242,106000,1696000
-19.591812,5e-05,7004,1.4509772062301636,-1.144726276397705,8.769386,-51.93878173828125,0.0009325146675109863,89.04491424560547,106099,5.1303587,291.4941711425781,242,106100,1697600
-2.1319616,5e-05,7011,1.4514073133468628,0.45928138494491577,4.6568155,-51.947391510009766,0.0,15.4069242477417,106199,1.665239,171.49652099609375,242,106200,1699200
-10.42012,5e-05,7017,1.4517338275909424,0.26396313309669495,6.878911,-51.953887939453125,0.037642717361450195,17.41682243347168,106299,5.839323,-32.392913818359375,242,106300,1700800
-5.0263515,5e-05,7024,1.4522678852081299,-0.7181145548820496,2.4904318,-51.96426010131836,0.0,20.28362464904785,106399,-0.019031063,125.36576080322266,242,106400,1702400
-1.0065677,5e-05,7030,1.4528591632843018,-0.04583216458559036,0.64582676,-51.97669219970703,-0.7881098985671997,160.94754028320312,106499,0.4805268,-472.64984130859375,242,106500,1704000
-4.066438,5e-05,7037,1.4536092281341553,-0.3504323959350586,5.804362,-51.991355895996094,-0.0006140470504760742,30.790014266967773,106599,4.0813456,187.76593017578125,242,106600,1705600
-3.1635635,5e-05,7043,1.453827142715454,-0.0754954069852829,1.8919362,-51.99567413330078,0.21277809143066406,1.438751220703125,106699,-3.1635635,50.95122528076172,242,106700,1707200
-3.3219259,5e-05,7050,1.4541840553283691,0.0298088937997818,3.234376,-52.00249481201172,0.10330092906951904,16.808223724365234,106799,2.9047806,-12.711601257324219,242,106800,1708800
-2.9295323,5e-05,7056,1.454444408416748,0.37676748633384705,4.455142,-52.008079528808594,0.10812950134277344,6.795005798339844,106899,-0.9853751,-49.41743850708008,242,106900,1710400
-4.540156,5e-05,7063,1.45477294921875,0.7273741364479065,5.3661757,-52.01492691040039,-1.1920928955078125e-07,87.2729721069336,106999,0.50621605,-399.21527099609375,242,107000,1712000
-2.4309754,5e-05,7069,1.455141544342041,0.41693443059921265,2.3344963,-52.020233154296875,0.029843807220458984,1.9652206897735596,107099,2.0510097,-4.072319984436035,242,107100,1713600
-8.543818,5e-05,7076,1.455357551574707,-0.13298270106315613,6.6465697,-52.026302337646484,0.03793555498123169,194.29531860351562,107199,5.144546,478.7878112792969,242,107200,1715200
-3.1129909,5e-05,7082,1.4556587934494019,0.14979416131973267,5.1193495,-52.03199005126953,-0.004844069480895996,3.419936418533325,107299,1.7178645,42.33317184448242,242,107300,1716800
-28.252844,5e-05,7089,1.4558041095733643,-0.2198527455329895,22.26987,-52.034751892089844,0.0032654404640197754,2054.82470703125,107399,-12.753371,2096.14697265625,242,107400,1718400
-6.3476133,5e-05,7095,1.4561235904693604,0.45945829153060913,7.604629,-52.041507720947266,0.048617541790008545,81.62145233154297,107499,-3.9843798,270.29766845703125,242,107500,1720000
-3.171242,5e-05,7102,1.4564014673233032,-0.16695770621299744,2.5534403,-52.04684829711914,0.011581718921661377,0.7994470596313477,107599,-2.4262087,-13.205240249633789,242,107600,1721600
-7.8804502,5e-05,7108,1.4567339420318604,-0.25189536809921265,6.5635443,-52.05361557006836,0.09231799840927124,30.336151123046875,107699,1.3999307,-147.716796875,242,107700,1723200
-2.1264594,5e-05,7115,1.4571620225906372,0.49732905626296997,2.6285052,-52.06192398071289,0.11682665348052979,46.28187942504883,107799,0.8237677,-319.027099609375,242,107800,1724800
-7.0964084,5e-05,7121,1.4576947689056396,0.5910998582839966,6.80189,-52.071746826171875,0.01895010471343994,136.39639282226562,107899,-2.0256732,555.065185546875,242,107900,1726400
-3.978248,5e-05,7128,1.458221197128296,-0.039559803903102875,4.091156,-52.0826416015625,0.02454698085784912,8.528081893920898,107999,-1.5145332,-44.85375213623047,242,108000,1728000
-16.309635,5e-05,7134,1.458683967590332,1.7644896507263184,13.660324,-52.092166900634766,0.01847660541534424,373.29449462890625,108099,1.9778605,-794.1325073242188,242,108100,1729600
-1.4540786,5e-05,7141,1.4589688777923584,1.9850746393203735,5.5279493,-52.09784698486328,0.12237280607223511,111.46440124511719,108199,0.9321168,-496.4845275878906,242,108200,1731200
-7.522192,5e-05,7147,1.4590283632278442,0.03132671117782593,7.128722,-52.099876403808594,0.0,58.47856903076172,108299,-0.4890361,273.9932556152344,242,108300,1732800
-3.2393658,5e-05,7154,1.4595884084701538,0.21214079856872559,2.6994944,-52.11101531982422,0.010074377059936523,257.0977478027344,108399,-2.12154,621.7454833984375,242,108400,1734400
-2.2586813,5e-05,7161,1.4599387645721436,0.4029344618320465,1.5494947,-52.11724090576172,0.16876989603042603,10.155155181884766,108499,1.173871,-137.74893188476562,242,108500,1736000
-14.507594,5e-05,7167,1.4603465795516968,0.2707550823688507,8.361775,-52.12539291381836,-0.003148317337036133,34.118526458740234,108599,-3.5289578,-10.394383430480957,242,108600,1737600
-1.5706027,5e-05,7174,1.460822343826294,0.19703498482704163,1.8984163,-52.13485336303711,0.14655977487564087,3.193871259689331,108699,0.2622181,66.06036376953125,242,108700,1739200
-10.301192,5e-05,7180,1.4612276554107666,-1.0632433891296387,0.8100956,-52.14310073852539,-0.019480109214782715,34.43389892578125,108799,-10.301192,279.155029296875,242,108800,1740800
-2.2396379,5e-05,7186,1.4616165161132812,0.2161424458026886,2.6854427,-52.15041732788086,-0.1667613983154297,1.9143486022949219,108899,-0.023001377,-59.59135055541992,242,108900,1742400
-4.811674,5e-05,7193,1.462056040763855,0.5754254460334778,6.598991,-52.159400939941406,0.11196660995483398,150.3125,108999,1.1436892,510.79327392578125,242,109000,1744000
-5.257607,5e-05,7200,1.462675929069519,0.3184428811073303,3.5095034,-52.171756744384766,0.0,7.157998561859131,109099,3.481728,-86.27279663085938,242,109100,1745600
-7.945656,5e-05,7206,1.4630835056304932,1.214468240737915,8.387936,-52.179752349853516,-0.022709131240844727,266.2994689941406,109199,5.658177,-832.1361083984375,242,109200,1747200
-2.0764787,5e-05,7213,1.4633209705352783,0.6453389525413513,3.1993299,-52.18545913696289,0.014024972915649414,230.50743103027344,109299,3.1993299,-622.5926513671875,242,109300,1748800
-2.6814446,5e-05,7226,1.463658332824707,0.2920616567134857,2.8656719,-52.19113540649414,0.1800093650817871,29.569564819335938,109399,0.4138054,-238.69683837890625,242,109400,1750400
-5.527501,5e-05,7233,1.4639768600463867,-0.18032206594944,8.851291,-52.197452545166016,-0.017498254776000977,60.49245834350586,109499,-0.7558706,-60.12336349487305,242,109500,1752000
-1.1287352,5e-05,7239,1.4641993045806885,0.5130884051322937,3.1594396,-52.201480865478516,0.12536722421646118,5.58725643157959,109599,3.1594396,81.57513427734375,242,109600,1753600
-2.6437237,5e-05,7246,1.4644516706466675,0.9575204253196716,9.226653,-52.206382751464844,0.04548388719558716,17.57236671447754,109699,2.160758,-80.4562759399414,242,109700,1755200
-2.9418886,5e-05,7253,1.4648869037628174,0.6663592457771301,7.1862464,-52.21550750732422,0.14710396528244019,15.45639419555664,109799,0.46104062,-62.406429290771484,242,109800,1756800
-8.9747,5e-05,7259,1.4651694297790527,0.9013152122497559,13.718843,-52.221065521240234,0.0,72.73729705810547,109899,-2.1667447,-170.27740478515625,242,109900,1758400
-4.268987,5e-05,7266,1.4658852815628052,0.22051405906677246,2.4905255,-52.23485565185547,0.0,5.955760955810547,109999,-1.2542483,-89.17024993896484,242,110000,1760000
-7.1337247,5e-05,7272,1.4662935733795166,1.6225155591964722,11.744296,-52.24349594116211,0.046128690242767334,43.60683822631836,110099,4.1720576,265.8039855957031,242,110100,1761600
-3.3389003,5e-05,7279,1.4665806293487549,0.7050560116767883,4.1564155,-52.249263763427734,0.02884763479232788,31.47110366821289,110199,4.1564155,250.92807006835938,242,110200,1763200
-1.7507942,5e-05,7285,1.466966152191162,0.15718823671340942,2.122623,-52.25680160522461,-0.17201018333435059,29.41913604736328,110299,0.8545374,268.442626953125,242,110300,1764800
-17.248726,5e-05,7292,1.4675476551055908,-2.050361156463623,3.7246644,-52.26807403564453,0.026987969875335693,231.72377014160156,110399,-17.248726,679.4241333007812,242,110400,1766400
-4.7091265,5e-05,7298,1.4679585695266724,-0.5010181665420532,3.7605784,-52.27617645263672,-0.06951117515563965,8.046706199645996,110499,0.2612747,-33.523956298828125,242,110500,1768000
-5.198048,5e-05,7305,1.468537449836731,0.5385708808898926,10.399828,-52.287906646728516,0.01684713363647461,110.37254333496094,110599,-0.5161319,-492.7003173828125,242,110600,1769600
-3.771724,5e-05,7311,1.4688260555267334,0.6748380064964294,4.5607314,-52.29328155517578,0.0,13.637290000915527,110699,0.7813522,48.654571533203125,242,110700,1771200
-17.770428,5e-05,7318,1.469092845916748,1.3940012454986572,6.2238355,-52.298805236816406,-0.11346757411956787,89.91149139404297,110799,-17.770428,469.5145263671875,242,110800,1772800
-1.6508491,5e-05,7324,1.469812035560608,1.006659746170044,4.6956773,-52.313289642333984,0.003062903881072998,106.96265411376953,110899,0.66183656,-493.406982421875,242,110900,1774400
-20.755783,5e-05,7331,1.4700168371200562,-1.6153297424316406,10.795592,-52.317108154296875,0.0009504556655883789,188.08917236328125,110999,4.3284564,-10.334197998046875,242,111000,1776000
-3.076717,5e-05,7337,1.4706201553344727,1.5142303705215454,7.7731905,-52.329166412353516,-0.0013484954833984375,58.14154052734375,111099,-3.076717,-204.98243713378906,242,111100,1777600
-25.988047,5e-05,7344,1.4706162214279175,0.7169999480247498,14.7883625,-52.32913589477539,-0.00020241737365722656,638.905517578125,111199,-0.13028099,-719.4131469726562,242,111200,1779200
-8.300042,5e-05,7350,1.47127103805542,0.7982398867607117,8.7964735,-52.34186553955078,0.02848750352859497,31.93952178955078,111299,-0.6768817,-226.85499572753906,242,111300,1780800
-1.2490915,5e-05,7357,1.471673607826233,0.3090408444404602,1.7594111,-52.34979248046875,0.2972109317779541,2.8417210578918457,111399,-1.2490915,61.39073181152344,242,111400,1782400
-3.0908153,5e-05,7363,1.4720852375030518,-0.2231537401676178,2.915048,-52.35791015625,0.07432138919830322,50.41157913208008,111499,-1.067195,249.50701904296875,242,111500,1784000
-3.1751378,5e-05,7370,1.4725117683410645,0.0006610527634620667,3.2836635,-52.3660888671875,0.013408124446868896,25.309785842895508,111599,0.7119211,-245.73873901367188,242,111600,1785600
-6.069056,5e-05,7376,1.4727160930633545,0.21123875677585602,9.965552,-52.370426177978516,0.057506263256073,56.51515197753906,111699,5.781214,-186.77574157714844,242,111700,1787200
-1.2176925,5e-05,7383,1.4735119342803955,0.1713327318429947,1.8825945,-52.38564682006836,0.023147225379943848,5.961480617523193,111799,-0.4392851,-87.68817138671875,242,111800,1788800
-18.467072,5e-05,7389,1.4738842248916626,4.05148983001709,36.024513,-52.39334487915039,0.010017454624176025,7558.5595703125,111899,4.767233,-4338.40673828125,242,111900,1790400
-3.47006,5e-05,7396,1.4745279550552368,0.534217894077301,3.7706406,-52.40593719482422,-0.002936720848083496,3.158128499984741,111999,-0.3940333,20.011058807373047,242,112000,1792000
-106.25301,5e-05,7402,1.4746464490890503,-2.5697436332702637,73.424225,-52.408348083496094,0.001792311668395996,3728.1484375,112099,66.07439,-1974.6737060546875,242,112100,1793600
-6.777842,5e-05,7409,1.4753193855285645,0.4354865550994873,5.7954116,-52.421138763427734,0.003611445426940918,64.96432495117188,112199,-0.3356334,351.3982238769531,242,112200,1795200
-1.6535243,5e-05,7415,1.4756863117218018,0.2546989321708679,1.5831795,-52.428218841552734,-0.018265247344970703,1.217466950416565,112299,0.4067249,-35.59206008911133,242,112300,1796800
-5.6245933,5e-05,7422,1.476373314857483,-0.05874381214380264,5.4796805,-52.44192886352539,5.960464477539063e-08,22.871828079223633,112399,0.41481152,13.039820671081543,242,112400,1798400
-2.6591735,5e-05,7428,1.47660493850708,-0.3886967897415161,3.4792578,-52.446502685546875,0.03221786022186279,5.407166481018066,112499,-2.6591735,-91.16520690917969,242,112500,1800000
-5.033064,5e-05,7435,1.4767851829528809,1.4143600463867188,5.252381,-52.45064926147461,0.0,57.005592346191406,112599,-0.05660627,-315.8406982421875,242,112600,1801600
-4.0430317,5e-05,7441,1.4772670269012451,-0.40181371569633484,3.4131148,-52.459800720214844,1.1920928955078125e-07,43.205867767333984,112699,1.6884675,-309.7262268066406,242,112700,1803200
-24.209576,5e-05,7448,1.4778783321380615,-2.421398878097534,9.201864,-52.471160888671875,0.0,57.73904037475586,112799,-12.216835,300.896484375,242,112800,1804800
-5.2346,5e-05,7454,1.4782958030700684,-0.30731287598609924,1.3799325,-52.48021697998047,-1.1920928955078125e-07,16.303157806396484,112899,0.9720009,-101.1401596069336,242,112900,1806400
-6.155592,5e-05,7461,1.4784176349639893,2.1377501487731934,7.9096994,-52.4820556640625,-1.1920928955078125e-07,36.70946502685547,112999,7.9096994,10.644424438476562,242,113000,1808000
-2.7688615,5e-05,7467,1.478756070137024,2.536234140396118,12.30565,-52.48880386352539,0.12942534685134888,16.23610496520996,113099,0.1616362,39.10967254638672,242,113100,1809600
-2.0832083,5e-05,7474,1.4789139032363892,0.23631884157657623,1.6757574,-52.49178695678711,0.34918004274368286,2.5728840827941895,113199,-1.2464902,53.58094024658203,242,113200,1811200
-10.811684,5e-05,7480,1.4792261123657227,0.29309070110321045,20.88596,-52.498687744140625,0.0893397331237793,666.6951904296875,113299,-8.130752,-1319.8277587890625,242,113300,1812800
-1.5392339,5e-05,7487,1.4795150756835938,0.6397393941879272,3.5048842,-52.503700256347656,0.09326881170272827,53.354610443115234,113399,0.5773476,-345.47882080078125,242,113400,1814400
-2.7329385,5e-05,7493,1.4800969362258911,0.7830363512039185,6.4996448,-52.51468276977539,0.2517617344856262,96.29486846923828,113499,-1.2885683,-428.93743896484375,242,113500,1816000
-1.3715278,5e-05,7500,1.4801361560821533,0.5684868693351746,3.8454502,-52.515865325927734,0.04884570837020874,2.7599546909332275,113599,0.5812074,6.810675621032715,242,113600,1817600
-14.489062,5e-05,7506,1.480542540550232,0.2478584200143814,10.709738,-52.52303695678711,0.0,192.1114044189453,113699,3.0324702,623.4082641601562,242,113700,1819200
-3.6110358,5e-05,7513,1.4812874794006348,0.3682807981967926,4.0299664,-52.53835678100586,0.14420872926712036,8.729762077331543,113799,-1.911507,127.42119598388672,242,113800,1820800
-4.172413,5e-05,7519,1.4814130067825317,-0.9665735960006714,2.9657357,-52.540836334228516,0.03558015823364258,276.9775390625,113899,1.0033226,797.2275390625,242,113900,1822400
-13.285208,5e-05,7526,1.4819519519805908,-1.6102278232574463,3.8611891,-52.551326751708984,0.004160106182098389,13.745543479919434,113999,1.5619216,164.96896362304688,242,114000,1824000
-2.12854,5e-05,7532,1.4821337461471558,-0.14322414994239807,2.4379363,-52.55467987060547,0.3218171000480652,1.5586880445480347,114099,-2.12854,-27.110233306884766,242,114100,1825600
-14.772169,5e-05,7539,1.482543706893921,1.1926337480545044,11.752901,-52.56299591064453,-0.06011533737182617,163.33377075195312,114199,-14.772169,-415.5125732421875,242,114200,1827200
-2.2660673,5e-05,7545,1.4827361106872559,-0.026615357026457787,3.3349361,-52.566715240478516,0.06444227695465088,10.091129302978516,114299,-0.3051761,-117.18587493896484,242,114300,1828800
-3.0266786,5e-05,7552,1.483038067817688,0.20983721315860748,5.9448957,-52.572811126708984,0.1030547022819519,17.352134704589844,114399,-2.337248,-33.77545166015625,242,114400,1830400
-4.119321,5e-05,7558,1.4831781387329102,-0.431735098361969,3.6837637,-52.575679779052734,0.05127573013305664,16.349462509155273,114499,0.26079574,-180.0260772705078,242,114500,1832000
-14.250458,5e-05,7565,1.4835301637649536,-1.5813965797424316,17.692394,-52.582584381103516,-1.1920928955078125e-07,39.53511047363281,114599,-0.94567776,-206.16635131835938,242,114600,1833600
-1.7770252,5e-05,7571,1.484194278717041,0.21159403026103973,4.814065,-52.59526824951172,0.14505726099014282,7.885404586791992,114699,-0.46632323,126.09923553466797,242,114700,1835200
-6.634465,5e-05,7578,1.4846796989440918,1.3658994436264038,10.791304,-52.604591369628906,1.7881393432617188e-07,87.68050384521484,114799,8.410411,3.230976104736328,242,114800,1836800
-6.2118616,5e-05,7584,1.4852638244628906,0.22187091410160065,6.6351414,-52.61566925048828,0.04330646991729736,52.6005859375,114899,-1.5589488,-272.7688293457031,242,114900,1838400
-1.8778367,5e-05,7591,1.4855939149856567,0.09734166413545609,2.7728672,-52.622432708740234,-0.03790283203125,17.246259689331055,114999,-1.0968231,-199.33729553222656,242,115000,1840000
-6.3603425,5e-05,7597,1.4861260652542114,1.8313829898834229,12.01641,-52.63222885131836,0.008783221244812012,17.09308433532715,115099,8.414215,-87.51496124267578,242,115100,1841600
-4.7452135,5e-05,7604,1.486391305923462,-0.4656386971473694,2.8958337,-52.63805389404297,0.20519369840621948,31.05205726623535,115199,1.2924998,-249.42947387695312,242,115200,1843200
-8.0015,5e-05,7610,1.4870692491531372,-0.9647253751754761,5.242239,-52.651268005371094,0.009405374526977539,14.214200973510742,115299,-1.8943707,61.04022979736328,242,115300,1844800
-8.887057,5e-05,7617,1.4876985549926758,-0.1042214035987854,6.134335,-52.663848876953125,0.0,114.86074829101562,115399,2.3003411,-547.125,242,115400,1846400
-6.112997,5e-05,7623,1.4879157543182373,0.911098301410675,7.6192107,-52.66790771484375,0.0052163004875183105,147.5782928466797,115499,2.734784,515.0906982421875,242,115500,1848000
-3.9861002,5e-05,7630,1.4886412620544434,-0.7648013830184937,3.8130271,-52.681671142578125,0.09294092655181885,4.6009440422058105,115599,-0.655946,-80.1610336303711,242,115600,1849600
-10.217371,5e-05,7636,1.489087700843811,0.42470794916152954,10.11653,-52.69054412841797,-0.013576865196228027,879.885986328125,115699,1.2339319,-1492.705078125,242,115700,1851200
-7.150606,5e-05,7643,1.4894769191741943,-1.0213923454284668,4.671309,-52.698307037353516,-0.019669055938720703,15.065301895141602,115799,0.9929229,128.91458129882812,242,115800,1852800
-49.942352,5e-05,7650,1.4895859956741333,0.05944555997848511,26.140581,-52.700321197509766,0.042114853858947754,129.11264038085938,115899,7.1039114,337.203125,242,115900,1854400
-8.448729,5e-05,7656,1.4903686046600342,0.5887355208396912,5.7498093,-52.715240478515625,0.009714603424072266,52.45304870605469,115999,-0.9614305,-244.26510620117188,242,116000,1856000
-1.0662421,5e-05,7663,1.4906960725784302,0.41795021295547485,1.6518724,-52.72203826904297,0.1433861255645752,34.309608459472656,116099,1.5956411,-249.90185546875,242,116100,1857600
-12.632228,5e-05,7669,1.4912958145141602,0.4389615058898926,11.420718,-52.73331069946289,0.050845980644226074,45.757442474365234,116199,3.190975,217.11422729492188,242,116200,1859200
-1.6770071,5e-05,7676,1.4914910793304443,0.0045957863330841064,1.1916608,-52.737178802490234,0.07573413848876953,16.979772567749023,116299,-1.6770071,192.5765380859375,242,116300,1860800
-4.022682,5e-05,7682,1.4918895959854126,-0.3310733139514923,6.566298,-52.74527359008789,0.0,8.40616512298584,116399,-0.83040655,-12.787534713745117,242,116400,1862400
-3.025811,5e-05,7689,1.492319941520691,-0.05187910795211792,3.4802766,-52.75313949584961,0.08397603034973145,5.31716775894165,116499,-1.4428371,76.46399688720703,242,116500,1864000
-18.060825,5e-05,7695,1.4925453662872314,-2.4482250213623047,15.439317,-52.75762176513672,-1.1920928955078125e-07,125.7359848022461,116599,-9.81526,-274.9990234375,242,116600,1865600
-2.5547383,5e-05,7702,1.4930227994918823,0.9201104044914246,7.4018183,-52.76702117919922,-0.026561379432678223,48.39707946777344,116699,-1.344499,-346.14898681640625,242,116700,1867200
-37.501377,5e-05,7708,1.4933396577835083,-6.146262168884277,40.97266,-52.77349090576172,0.0,295.9854736328125,116799,-26.873102,693.873779296875,242,116800,1868800
-6.6193905,5e-05,7715,1.4939994812011719,0.23173260688781738,9.76699,-52.786258697509766,0.03055471181869507,95.73684692382812,116899,3.964838,440.70458984375,242,116900,1870400
-1.76232,5e-05,7721,1.4942963123321533,0.22010287642478943,2.6788778,-52.79199981689453,0.481963574886322,3.1833159923553467,116999,-0.2353682,58.582359313964844,242,117000,1872000
-8.728951,5e-05,7728,1.4948569536209106,-0.2916870415210724,5.49178,-52.80248260498047,0.0,121.87298583984375,117099,-1.9516038,548.6528930664062,242,117100,1873600
-3.4769037,5e-05,7734,1.4952019453048706,0.28042805194854736,3.2227178,-52.809444427490234,-0.017626047134399414,1.9278384447097778,117199,0.6700166,-45.38121795654297,242,117200,1875200
-6.838524,5e-05,7741,1.4955652952194214,-0.05779173970222473,5.1719427,-52.81631851196289,-0.005125522613525391,68.3270263671875,117299,2.5228233,348.2449035644531,242,117300,1876800
-2.850927,5e-05,7747,1.4959712028503418,0.06596747785806656,3.1787875,-52.82430648803711,0.16327309608459473,6.18004035949707,117399,0.13560177,-94.76924133300781,242,117400,1878400
-6.53448,5e-05,7754,1.4961559772491455,0.6612056493759155,6.2232523,-52.827938079833984,0.06391054391860962,87.63265991210938,117499,-2.9065716,366.97607421875,242,117500,1880000
-2.3816955,5e-05,7760,1.4967260360717773,0.7549141645431519,5.660999,-52.838890075683594,-0.032711148262023926,20.98490333557129,117599,-2.3816955,39.8043327331543,242,117600,1881600
-4.526023,5e-05,7767,1.4969584941864014,1.8154231309890747,18.416306,-52.843379974365234,-0.01141810417175293,292.7657470703125,117699,5.949717,826.3557739257812,242,117700,1883200
-6.4946036,5e-05,7773,1.497639775276184,-0.3428407311439514,7.0050216,-52.856624603271484,0.0678861141204834,7.203954219818115,117799,4.294903,-60.98992156982422,242,117800,1884800
-1.7813307,5e-05,7780,1.4979283809661865,0.28101620078086853,2.1984553,-52.8621826171875,0.10948550701141357,9.950953483581543,117899,0.25767052,113.40457153320312,242,117900,1886400
-8.561552,5e-05,7786,1.4987047910690308,-0.30797550082206726,8.69852,-52.87714385986328,0.019873857498168945,64.89795684814453,117999,-5.4913936,-358.9173278808594,242,118000,1888000
-2.464102,5e-05,7793,1.499057650566101,-0.2844352126121521,1.97616,-52.883426666259766,-0.17666113376617432,3.1178343296051025,118099,-1.4931661,73.0264663696289,242,118100,1889600
-6.846321,5e-05,7799,1.4998040199279785,-0.628912091255188,6.3674335,-52.897953033447266,0.0,116.44965362548828,118199,-1.0296257,458.9535827636719,242,118200,1891200
